"date","produced","destroyed","mining.value"
2016-01-10,2776512500439.24,1510537314043.25,1004360204687.51
2016-01-11,2780354809588.51,1032075067148.93,816580637170.707
2016-01-12,2662314501423.75,863334664506.39,806709057589.885
2016-01-13,2700797972449.17,889531335628.39,821121573977.358
2016-01-14,2531208124423.36,869500155976.43,829544607239.39
2016-01-15,2617410230150.78,1002091480795.96,808935048995.752
2016-01-16,2622165585103.24,1365128971711.3,938278290973.927
2016-01-17,2735980522512.25,1356482133125.63,990181808095.293
2016-01-18,2635293082509.81,1390159079776.17,851069219331.67
2016-01-19,2748042377171.44,841350979714.95,847951329098.099
2016-01-20,2715410392676.49,882216306121.51,843704428849.859
2016-01-21,2634850690559.98,875079362630.8,884767628576.598
2016-01-22,2877414761400.12,1064383365602.1,874585468507.568
2016-01-23,2816192927091.9,1358135960150.16,1057777747597.64
2016-01-24,2646853622230.54,1329829042280.11,1025015738652.97
2016-01-25,2790130382526.99,798115427398.08,861079701691.833
2016-01-26,2587712112081.79,974426544665.54,861573907665.492
2016-01-27,2574163363565.91,993249719384,854209214744.898
2016-01-28,2625859614503.81,975321285744.54,852418180110.138
2016-01-29,2558357683380.82,944611585314.69,801714103473.039
2016-01-30,2955097014468.52,1505174343958,959004281255.455
2016-01-31,2811993263066.97,1467451535043.57,1041731923760.28
2016-02-01,2862166438674.52,843598420351.32,859460731283.674
2016-02-02,2708212730623.43,939023117030.76,836778726078.46
2016-02-03,2911816113714.06,994752011838.31,912934480722.311
2016-02-04,2690252002723.29,954039177480.26,931829359512.604
2016-02-05,2580213416411.19,1120368510042.67,877062196489.836
2016-02-06,2906347843791.6,1503954006516.73,992389516747.814
2016-02-07,2923398427845.21,1288067902273.87,999455808028.358
2016-02-08,2858409746444.13,766267540564.01,751712270121.161
2016-02-09,2731544232102.77,1081396049626.42,843600979329.969
2016-02-10,2580249787531.47,1001777685931.42,877059576845.388
2016-02-11,2649509156344.48,982884067735.45,943788092176.245
2016-02-12,2781735383594.76,1184121384970.81,894233931347.503
2016-02-13,2899066207051.28,1486114027687.92,1003333960558.32
2016-02-14,2995977403716.99,1515403074748.57,1053797966620.5
2016-02-15,2903132274978.88,1015518040719.09,1013376509250.66
2016-02-16,2786595532431.79,1160789191698.2,852605909149.678
2016-02-17,2754209779662.71,904513235354.1,902165746725.661
2016-02-18,2780301101933.1,980284546554.08,864020716100.896
2016-02-19,2806000564179.49,1062433637266.26,872892962166.206
2016-02-20,2802432937572,1330541503043.99,982247535390.246
2016-02-21,3116490675034.61,1504824396226.66,1043427795282.39
2016-02-22,2983723602212.22,988301611875.62,903317271520.349
2016-02-23,3017296557920.03,1108096018002.85,909544340572.518
2016-02-24,2728409737371.11,959167529495.16,793127223674.788
2016-02-25,2676294388689.59,1060656664199.17,855582119578.272
2016-02-26,2608762521118.35,848650959145.52,708877512029.039
2016-02-27,2757665678997,1396179247588.06,1047084905233.88
2016-02-28,3208811807917.56,1499359489587.25,1056840776785.68
2016-02-29,2891815724712.02,432404924265.45,400878134778.756
2016-03-01,2659544404126.79,964110921611.09,743763349926.477
2016-03-02,2849759109158.15,947929335151.95,904181087547.659
2016-03-03,2628460197025.15,960413973289.15,887696392597.072
2016-03-04,2742329054070.14,1066862178432.97,825143219244.948
2016-03-05,2857576805263.22,1403273535736.68,999715981901.523
2016-03-06,2969289426511.64,1367066544217.84,1012424032498.92
2016-03-07,3054811235509.24,948675773555.47,884212872897.637
2016-03-08,2604713229169.93,805588425054.1,864881169162.126
2016-03-09,2808756026553.37,1054223841114,797103876159.703
2016-03-10,2586442115063.87,949882589870.14,848314592090.37
2016-03-11,2722095615401.9,1066374524015.26,851261272160.5
2016-03-12,2946955483978.48,1233655509834.91,1005100004230.27
2016-03-13,2830284608771.6,1252939074701.42,1006993572440.92
2016-03-14,3001215636868.55,869034998528.35,872393175718.408
2016-03-15,2753925145851.41,782999833738.11,852972726801.119
2016-03-16,2486469765824.87,873991402911.63,869606100472.036
2016-03-17,2643507422147.93,760563434052.77,735828198107.058
2016-03-18,2501354276253.73,966486690211.32,850767606135.137
2016-03-19,2992542248457.35,1299860002729.47,947234483402.79
2016-03-20,2622449980319.53,1558208295427.03,981658331460.665
2016-03-21,2419096753444.32,1067167748155.81,856781111399.937
2016-03-22,2805113628101.44,958983066674.92,813383870432.671
2016-03-23,2627117775847.76,1023107774081.56,803203002520.294
2016-03-24,2850897776735.4,942889018489.63,818243703484.842
2016-03-25,2953670684294.48,1132520575927.15,867764353550.218
2016-03-26,2859448011788.91,1434238698157.13,890926660040.307
2016-03-27,2751315648180.13,1256998055939.72,897019449162.649
2016-03-28,2858396808128.69,1362841185833.73,848131386518.652
2016-03-29,2782044360158.08,894425466899.48,811825387656.436
2016-03-30,2857418718213.29,1108952384973.73,783429294160.245
2016-03-31,2894896097206.55,1036149180519.22,791093662072.301
2016-04-01,2736568630103.05,1225403393261.87,775633759676.69
2016-04-02,2906838941727.14,1491760569308.47,877063739316.1
2016-04-03,2771323440778.35,1412380797193.97,867110773786.159
2016-04-04,2954428869868.43,1050395357634.22,797529334182.433
2016-04-05,2647761323030.45,1141175416364.81,809570507462.807
2016-04-06,2792210322799.91,1121919501563.54,829460179346.895
2016-04-07,2803626239754.59,1076545835266.73,798809380147.491
2016-04-08,2675806446329.28,1166576177040.98,807485795269.75
2016-04-09,2959817725590.26,1459944912243.09,921987122852.828
2016-04-10,2849116086724.16,1430906803167.04,965932072033.333
2016-04-11,2715136813327.48,1068336474773.55,750452444009.952
2016-04-12,2780278231894.11,989446513587.78,754657393604.26
2016-04-13,2493580770835.62,905860486348.96,763509106178.55
2016-04-14,2542375654235.26,948430491960.34,744775417874.867
2016-04-15,2413590440920.1,1107843158404.1,779306788315.804
2016-04-16,2819602321185.79,1594490740224.83,904599518493.742
2016-04-17,2680056640634.48,1425710647994.8,918919720543.943
2016-04-18,2526180343107.27,829361860307.7,795422316390.484
2016-04-19,2635879596478.53,965903497630.41,814006074566.613
2016-04-20,2408826419482.98,842777011327.89,822179937665.719
2016-04-21,2417009964219.62,879283021963.21,836724972349.066
2016-04-22,2348196507725.37,904829058839.42,819165155590.21
2016-04-23,2342814492690.14,1229111388595.89,913456977865.912
2016-04-24,2535160466829.83,1587857365720.12,945732586121.55
2016-04-25,2509868154277.44,868337174146.8,774917243258.914
2016-04-26,2486249197775.44,1003791470861.82,815030005431.262
2016-04-27,2369715850029.21,943901905020.81,728296929667.981
2016-04-29,2978520591225.55,889220737874.46,820739377426.2
2016-04-30,3922874617219.25,1276819124223.42,944545851102.893
2016-05-01,4196099190913.1,1342014244098.19,966439342948.583
2016-05-02,4101151981181.69,1063512002756.85,882801481185.113
2016-05-03,4337266237196.76,887610408722.59,895089630299.632
2016-05-04,4424704750528.36,855504891205.54,868801634923.046
2016-05-05,4408730501320.09,1046690234476.52,952285318634.664
2016-05-06,4615642954963.81,980699893039.56,919329881248.304
2016-05-07,4621335039310.17,1187926504435.31,981903277247.038
2016-05-08,4309346926305.38,1194611530488.56,1002694258513.81
2016-05-09,4103840743582,975831956400.06,889198680412.437
2016-05-10,4262202855409.85,779213704568.82,887030666395.55
2016-05-11,3988435224422.26,938732102725.88,890056366973.312
2016-05-12,3938452538422.35,727668366823.92,885863376922.3
2016-05-13,3771669246862.14,892927448054.26,910371735835.632
2016-05-14,3931059944811.06,1324765925618.02,1016597112393.86
2016-05-15,3981220040669.82,1378442161659.45,969539750923.354
2016-05-16,3729438116763.51,1006755535239.89,953114429342.457
2016-05-17,4056316561901.3,977172934303.5,904151541825.829
2016-05-18,3844270263850.92,790777411901.77,831277560289.005
2016-05-19,3640666714276.27,828982345664.59,888053680645.298
2016-05-20,3981738183700.57,1012069193943.6,894167135691.097
2016-05-21,3756713061407.45,1182405881346.27,1017872349584.99
2016-05-22,3838101898406.79,1264600139840.14,989529589657.96
2016-05-23,3785572730007.8,1216108783881.22,844523274948.026
2016-05-24,3743526349027.67,720757769635.12,889737478446.643
2016-05-25,3629906603109.17,776298970393.83,920559229504.191
2016-05-26,3523189852191.25,799532396113.29,922868032872.823
2016-05-27,3398889463153.86,856639512955.06,917919437805.554
2016-05-29,3419358022704.2,1229502079885.87,973207119790.102
2016-05-30,3514872951072.06,826296786460.02,918045076986.805
2016-05-31,3505690971366.81,756805626707.55,860766377870.794
2016-06-01,3272648119612.65,720038616804.01,848773862100.856
2016-06-02,3203659514974.15,715288182974.79,827918592661.447
2016-06-03,3229830748701.67,751169648185.32,870391042761.633
2016-06-04,3046109819472.88,1103103428108.91,911426704159.929
2016-06-05,3239486481361.62,1037352144380.57,966154736997.568
2016-06-06,3244327417417.49,848359888965.3,859233998745.012
2016-06-07,3221512708558.14,992057226256.25,893149074681.877
2016-06-08,3191802655656.59,659368028273.93,902349382333.393
2016-06-09,2983432888720.42,729159848710.41,891047501850.99
2016-06-10,3193686935479.57,839421955148.14,872706941881.652
2016-06-11,3270069543774.54,920486729223.06,1026442644594.08
2016-06-12,3168396092669.94,1308696150231.47,1087885567997.93
2016-06-13,3126450127535.86,715185440960.12,909099394082.321
2016-06-14,3418198782848.34,888299966393.48,920365813498.334
2016-06-15,3073809366093.59,684215280150.42,927456404743.746
2016-06-16,2971850601137.58,732490507501.69,932240490960.32
2016-06-17,3086863771755.04,763940365439.7,970412968787.679
2016-06-18,3238992722119.55,1090948148355.57,1103746756148.21
2016-06-19,3114873281122.66,1334935546847.09,1122857070931.4
2016-06-20,3199897860821.27,673728809974.06,946386898988.612
2016-06-21,3138446435322.95,675414021754.33,959681452540.518
2016-06-22,3113931451566.15,894355287088.54,963353809701.235
2016-06-23,2934155328941.52,885587115429.94,965632862382.457
2016-06-24,3061320160814.1,844055826266.15,944982155172.071
2016-06-25,3161842797777.16,1173420676255.81,983213708836.054
2016-06-26,3066484113341.56,1042064234615.27,990921417527.604
2016-06-27,3001027693047.53,589975488143.96,885574305204.994
2016-06-28,2958627610590.29,777425306941.46,869440943017.461
2016-06-29,2945109939948.06,881830625974.87,759285355175.869
2016-06-30,2703075394900.63,1087877236113.41,868009027675.534
2016-07-01,2555275896718.82,1598837964442.73,867824945489.367
2016-07-02,3386779295167.16,1140953896891.68,955350814123.711
2016-07-03,2862707650714.59,1151444657969.69,1005898616106.85
2016-07-04,2869778305896.33,999903000018.34,895382167807.875
2016-07-05,2705068125806.44,861582995721.44,859213644760.804
2016-07-06,2882422642945.06,1067336865600.09,896998046973.769
2016-07-07,3248353923839.62,785377329053.48,843036553658.783
2016-07-08,2520159748979.3,929178344354.33,872657073274.11
2016-07-09,2881811832748.59,1149028782245.9,1016400743991.04
2016-07-10,3043575335049.8,1204955816910.49,965985104201.331
2016-07-11,2938011952900.45,855674446478.43,861329009354.71
2016-07-12,2903270626345.38,771134421506.98,805544881678.41
2016-07-13,2837591981130.11,722043695970.19,790871839135.042
2016-07-14,3230537885337.94,798359848055.2,776576707036.349
2016-07-15,2976539113887.23,825179687166.66,820017032784.641
2016-07-16,2922720894524.21,1188660899968.71,905854318816.203
2016-07-17,2922498357110.81,1304494464715.7,943567578908.425
2016-07-18,2718775907224.61,747872243939.2,795663729237.452
2016-07-19,2659314679187.99,876234335366.28,782197338995.685
2016-07-20,2682176582625.3,761729277697.38,771197227497.206
2016-07-21,2722653424324.96,803652866696.36,764280633727.418
2016-07-22,3248942272900.38,859353201801.21,779777223288.511
2016-07-23,3036221830694.14,1149611040389.57,828165844486.529
2016-07-24,2890353458522.18,1142516753633.47,846580214784.348
2016-07-25,2463858168284.54,1016865549983.99,770572550797.306
2016-07-26,2738882570721.02,809819186853.07,780790517229.198
2016-07-27,2588789333684.98,813494961281,788167824402.925
2016-07-28,2561828330738.5,692839934748.01,767027930800.244
2016-07-29,2666698872649.75,1006816718438.97,729850688143.929
2016-07-30,2667556695157.61,1113359627973.95,840507732384.153
2016-07-31,2908790399303.75,1342540517329.27,880963502366.755
2016-08-01,2822790768687.8,862349181875.6,757584107240.516
2016-08-02,2758201312876.18,755730448048.8,771582225387.685
2016-08-03,2896214543411.35,839651556358.78,778906529816.856
2016-08-04,2689279603207.83,740256124873.72,786384453876.071
2016-08-05,2633358690615.91,744138862066.35,752145918650.181
2016-08-06,2793804636862.62,1073830025157.45,829362898135.989
2016-08-07,2643558870733.3,1214200845233.37,869004693087.072
2016-08-08,2521066564214.52,834393790405.73,796057621457.727
2016-08-09,2661887324629.45,863098942818.71,751820762694.468
2016-08-10,2526787803025.34,762820871374.34,782939457268.635
2016-08-11,2744342291629.24,853260288078.88,776281028806.63
2016-08-12,2504657858710.69,961790238407.18,719201474815.549
2016-08-13,2465683748204.53,1144987959161.05,809750716413.461
2016-08-14,2699947141247.11,1337207183000.35,844103189676.428
2016-08-15,2606043726701.41,846471999273.14,792600837168.213
2016-08-16,2577599385318.26,742324288472.26,772522307753.184
2016-08-17,2615421176198.83,719227681872.45,772369207559.2
2016-08-18,2784667094208.2,924420098873.14,760883693564.12
2016-08-19,2681525402958.06,925628400918.67,745940542033.827
2016-08-20,2583730347769.36,2188721062109.71,818097333996.102
2016-08-21,2997370399924.88,1095861504321.41,844977981840.084
2016-08-22,2974206272137.4,979034546626.55,772800087471.317
2016-08-23,2683782747455.89,938720819723.46,767698850623.6
2016-08-24,3075723895977.1,778271436470.59,786652506566.188
2016-08-25,2880569575301.05,818876074776.82,773784861835.657
2016-08-26,3004933682855.95,972594389265.88,749026497192.735
2016-08-27,2900813156473.7,1088381919566.03,897699458239.537
2016-08-28,2843374924115.92,1146313198587.13,937760400925.62
2016-08-29,2848184068232.75,803354804386.73,775119802022.11
2016-08-30,2687483283450.29,888902587904.17,742093437456.917
2016-08-31,2764216123274.68,1143115126877.21,753606571944.971
2016-09-01,2591002099241.76,806872719910.58,787522851377.414
2016-09-02,2850862736666.4,1000707457574.61,754427524523.24
2016-09-03,2895037053421.8,1261679666818.17,863093139541.417
2016-09-04,2727638861317.5,1298299748812.56,909461374380.904
2016-09-05,2657573250607.96,1048394840372.35,872793700559.263
2016-09-06,2757491559056.07,882339717603.81,813996693413.607
2016-09-07,2716612175028.12,908260654717.26,798980999406.066
2016-09-08,2504567326217.4,750622560039.11,800392147644.981
2016-09-09,2734179368115.27,763720010105.03,813252741233.453
2016-09-10,2907001495729.32,1134721830940.06,897357484113.898
2016-09-11,2811542718035.04,1414906163930.97,937481571758.997
2016-09-12,2710466914872.25,723546372203.27,827730955142.819
2016-09-13,2898307341058.82,804265161183.06,797276076961.057
2016-09-14,2763482299147.32,841394980226.5,835005775288.947
2016-09-15,2996286054324.46,883051859508.78,837047004585.754
2016-09-16,2892905529520.33,1082753529378.3,836125176712.555
